actual	predicted	count	x	y	strategy	metric	direction	threshold
TASK03_CON19	TASK04_CON63	1	7	12	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON64	1	7	13	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON65	0	7	14	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON66	14	7	15	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON67	0	7	16	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON68	0	7	17	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON69	4	7	18	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON70	0	7	19	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON71	6	7	20	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON72	1	7	21	svi	pearson	posneg	10
TASK03_CON19	TASK04_CON73	24	7	22	svi	pearson	posneg	10
TASK03_CON19	TASK05_CON13	56	7	23	svi	pearson	posneg	10
TASK03_CON19	TASK05_CON14	42	7	24	svi	pearson	posneg	10
TASK03_CON19	TASK05_CON15	0	7	25	svi	pearson	posneg	10
TASK03_CON19	TASK06_CON01	2	7	26	svi	pearson	posneg	10
TASK03_CON19	TASK06_CON02	7	7	27	svi	pearson	posneg	10
TASK03_CON19	TASK06_CON06	0	7	28	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON31	0	7	29	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON32	1	7	30	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON33	2	7	31	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON34	0	7	32	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON35	0	7	33	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON36	1	7	34	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON37	0	7	35	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON38	0	7	36	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON39	3	7	37	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON40	3	7	38	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON41	0	7	39	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON45	0	7	40	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON46	0	7	41	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON47	10	7	42	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON48	2	7	43	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON49	0	7	44	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON50	4	7	45	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON51	0	7	46	svi	pearson	posneg	10
TASK03_CON19	TASK07_CON52	0	7	47	svi	pearson	posneg	10
TASK03_CON20	TASK01_CON07	19	8	1	svi	pearson	posneg	10
TASK03_CON20	TASK01_CON08	0	8	2	svi	pearson	posneg	10
TASK03_CON20	TASK01_CON09	0	8	3	svi	pearson	posneg	10
TASK03_CON20	TASK02_CON25	2	8	4	svi	pearson	posneg	10
TASK03_CON20	TASK02_CON26	4	8	5	svi	pearson	posneg	10
TASK03_CON20	TASK02_CON27	0	8	6	svi	pearson	posneg	10
TASK03_CON20	TASK03_CON19	39	8	7	svi	pearson	posneg	10
TASK03_CON20	TASK03_CON20	265	8	8	svi	pearson	posneg	10
TASK03_CON20	TASK03_CON22	3	8	9	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON61	0	8	10	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON62	4	8	11	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON63	3	8	12	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON64	1	8	13	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON65	0	8	14	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON66	13	8	15	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON67	0	8	16	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON68	0	8	17	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON69	3	8	18	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON70	0	8	19	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON71	6	8	20	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON72	2	8	21	svi	pearson	posneg	10
TASK03_CON20	TASK04_CON73	25	8	22	svi	pearson	posneg	10
TASK03_CON20	TASK05_CON13	43	8	23	svi	pearson	posneg	10
TASK03_CON20	TASK05_CON14	36	8	24	svi	pearson	posneg	10
TASK03_CON20	TASK05_CON15	0	8	25	svi	pearson	posneg	10
TASK03_CON20	TASK06_CON01	2	8	26	svi	pearson	posneg	10
TASK03_CON20	TASK06_CON02	5	8	27	svi	pearson	posneg	10
TASK03_CON20	TASK06_CON06	0	8	28	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON31	0	8	29	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON32	0	8	30	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON33	6	8	31	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON34	0	8	32	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON35	0	8	33	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON36	1	8	34	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON37	1	8	35	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON38	0	8	36	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON39	4	8	37	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON40	2	8	38	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON41	0	8	39	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON45	0	8	40	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON46	0	8	41	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON47	7	8	42	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON48	0	8	43	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON49	0	8	44	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON50	4	8	45	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON51	0	8	46	svi	pearson	posneg	10
TASK03_CON20	TASK07_CON52	0	8	47	svi	pearson	posneg	10
